1.000000000000000000e+02,6.993599681264903722e+01,6.980032419264232146e+01,6.775486417585781851e+01,6.726213970492584338e+01,6.650773089658339643e+01,6.633898989593083684e+01,6.603395947325695658e+01,6.582969722947642310e+01,6.542721745551079948e+01,0.000000000000000000e+00
1.000000000000000000e+02,7.055395252728882838e+01,7.010901580013980094e+01,7.010339136150419392e+01,6.994471099183859053e+01,6.928545384420408482e+01,6.763795892368310092e+01,6.747139767253148079e+01,6.692808219031203976e+01,6.619436895012795219e+01,0.000000000000000000e+00
1.000000000000000000e+02,7.287064327715937395e+01,7.206228629827906218e+01,7.121618098201975045e+01,7.093525590741526798e+01,7.062534897683786994e+01,7.039093533493451105e+01,6.988831685170237051e+01,6.984735929032068213e+01,6.919925121107114308e+01,0.000000000000000000e+00
1.000000000000000000e+02,7.383306349475758168e+01,7.370865383068084498e+01,7.352799901455126985e+01,7.280742714969628082e+01,7.216136780046144850e+01,7.169610321924399443e+01,7.127882362836825791e+01,7.103379909023395555e+01,7.092324919366596703e+01,0.000000000000000000e+00
1.000000000000000000e+02,7.627411466927202355e+01,7.522210082680312837e+01,7.469569738613361665e+01,7.427709302122865154e+01,7.326851443984374157e+01,7.309373770358212141e+01,7.299209439411824007e+01,7.201098820207369045e+01,7.139399207148976245e+01,0.000000000000000000e+00
1.000000000000000000e+02,7.793544050018439862e+01,7.709945782028822236e+01,7.660539453513111141e+01,7.645374645217765419e+01,7.605301827610750820e+01,7.582125822824062311e+01,7.515620080158286953e+01,7.421155517872051632e+01,7.340914375423575677e+01,0.000000000000000000e+00
1.000000000000000000e+02,8.192229865183739435e+01,7.900490314074487230e+01,7.892001046589017221e+01,7.815955477251279149e+01,7.803451735176463444e+01,7.763646018843853369e+01,7.736319694863369989e+01,7.615185388596241012e+01,7.475745583685387885e+01,0.000000000000000000e+00
1.000000000000000000e+02,8.289564750195236797e+01,8.226195163812202793e+01,8.156206623024826285e+01,8.130872683979168869e+01,8.091791912879997994e+01,8.074429926668443613e+01,8.058623825260464457e+01,8.037505433339805450e+01,8.024185082382857104e+01,0.000000000000000000e+00
1.000000000000000000e+02,8.508433072871542890e+01,8.375963983217879161e+01,8.337840380118642258e+01,8.329481410723201407e+01,8.177498707779554366e+01,8.172900038939999945e+01,8.162354963036891320e+01,8.108613464023254380e+01,8.040619170257141946e+01,0.000000000000000000e+00
1.000000000000000000e+02,8.635471532697083319e+01,8.590583821127985686e+01,8.542378841373840714e+01,8.512396131142935474e+01,8.495726714418211145e+01,8.473990786261848029e+01,8.430350919850447156e+01,8.393374982458819034e+01,8.334760940164601095e+01,0.000000000000000000e+00
1.000000000000000000e+02,8.976197625179949569e+01,8.906239270418868159e+01,8.833235512224902664e+01,8.764857185997399824e+01,8.736687765970150110e+01,8.691783661381651882e+01,8.671383906373745276e+01,8.630638150746700887e+01,8.599938891771434157e+01,0.000000000000000000e+00
