1.000000000000000000e+02,6.830157983999998805e+01,6.822571265391304962e+01,6.751014653647420971e+01,6.687479231419999337e+01,6.673271451838775192e+01,6.646093822882096447e+01,6.594384206222223099e+01,6.589884147568675132e+01,6.531714082547169653e+01,0.000000000000000000e+00
1.000000000000000000e+02,6.936613741506548081e+01,6.856822038650433626e+01,6.856350179875471440e+01,6.844155896685713003e+01,6.764841200134019061e+01,6.701187764179999817e+01,6.686956911116325841e+01,6.626758248817776575e+01,6.603386652200001095e+01,0.000000000000000000e+00
1.000000000000000000e+02,7.383623721231958825e+01,7.232319732957830638e+01,7.064440607396123539e+01,7.016100845159184018e+01,6.973527016326531225e+01,6.950814134916156206e+01,6.870880811826086187e+01,6.870389359992454104e+01,6.775505074000000150e+01,0.000000000000000000e+00
1.000000000000000000e+02,7.569598932786885825e+01,7.555770510452830990e+01,7.521655215528865313e+01,7.384953156413253339e+01,7.264263328626087457e+01,7.181311503706122323e+01,7.120835524111110715e+01,7.078896300656587925e+01,7.071853560942857087e+01,0.000000000000000000e+00
1.000000000000000000e+02,7.674917652061856188e+01,7.644804265162262880e+01,7.639271886375546217e+01,7.585765458934426420e+01,7.394155128372092634e+01,7.387073979773913379e+01,7.384800730319999218e+01,7.207070622585032993e+01,7.130141734444444523e+01,0.000000000000000000e+00
1.000000000000000000e+02,7.911651212650602361e+01,7.757085887628866772e+01,7.685587873207546750e+01,7.655553493973799561e+01,7.601931985081967014e+01,7.568193575799999451e+01,7.490917375348836060e+01,7.477128391836734522e+01,7.363129653128888208e+01,0.000000000000000000e+00
1.000000000000000000e+02,8.202605249913044361e+01,7.936449039999999400e+01,7.928252652771084286e+01,7.791297230476189384e+01,7.773519534742267467e+01,7.701900646037735498e+01,7.662401891704917034e+01,7.657192073841920887e+01,7.507044416511628526e+01,0.000000000000000000e+00
1.000000000000000000e+02,8.219990764869565680e+01,8.065858475999999655e+01,7.989061858231292490e+01,7.944854092891566211e+01,7.825105506111110287e+01,7.819979015198359207e+01,7.789953181855669584e+01,7.734526191698111575e+01,7.731440368942634223e+01,0.000000000000000000e+00
1.000000000000000000e+02,8.550130154693877671e+01,8.339339975652173109e+01,8.263211121084336241e+01,8.116984902000000091e+01,8.115717473606557064e+01,8.039789588027210243e+01,7.883480667531006247e+01,7.806386828969073122e+01,7.761034447547169179e+01,0.000000000000000000e+00
1.000000000000000000e+02,8.784776537687073983e+01,8.698821217755101998e+01,8.632544335999999419e+01,8.622937925333333453e+01,8.599152822000000640e+01,8.568740933195876153e+01,8.508363352830188830e+01,8.450127406812227093e+01,8.365375881967213445e+01,0.000000000000000000e+00
1.000000000000000000e+02,9.387226272771084723e+01,9.269769576888889162e+01,9.152924592164947626e+01,9.052802146037736009e+01,9.005393150000000446e+01,8.940699322707423846e+01,8.910921943061225647e+01,8.852447606260869861e+01,8.831030890819671697e+01,0.000000000000000000e+00
