7.080761823529412879e+01,8.446495050000000049e+01,8.695795500000001255e+01
7.088021223529410975e+01,8.455156379999999672e+01,8.704711575000000323e+01
7.095280623529411912e+01,8.463817709999999295e+01,8.713627649999999392e+01
7.102540023529411428e+01,8.472479039999998918e+01,8.722543724999999881e+01
7.109799423529410944e+01,8.481140369999999962e+01,8.731459800000000371e+01
